50
1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,20,1061109567,16,1061109567,1061109567,0,1061109567,1061109567,1,8,1061109567,1061109567,4,1061109567,1061109567,1061109567,11,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,6,1061109567,1061109567,5,1061109567,1061109567,1061109567,1061109567,5,1061109567,1061109567,1061109567,1061109567,12,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567
1061109567,1061109567,1,1061109567,9,1061109567,11,1061109567,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,16,3,1061109567,7,20,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,14,1061109567,1061109567,1061109567,1061109567,15,1061109567,1061109567,1061109567,1061109567,14,1061109567,1061109567,1061109567,1061109567,1061109567,20,8,1061109567,1061109567,1061109567,1061109567
1061109567,1061109567,1061109567,1061109567,7,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,4,0,9,20,1061109567,1061109567,1061109567,1061109567,1061109567,4,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,3,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567
1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,12,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,18,1061109567,1061109567,8,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,8,1,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,9,1061109567,1061109567,1061109567,1061109567,11,11,14
8,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,14,13,1061109567,20,1061109567,0,1,1061109567,1061109567,8,1061109567,19,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,18,9,1061109567,1061109567,1061109567,2,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,15,17,1061109567,1061109567,1061109567,11,1061109567,1061109567,1061109567
1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,5,0,1061109567,1,1061109567,10,1061109567,1061109567,1061109567,11,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,5,1061109567,1061109567,1061109567,14,10,1061109567,1061109567,10,1061109567,10,1061109567,1061109567,1061109567,1061109567,1061109567,15
17,1061109567,1061109567,1061109567,17,1061109567,19,1061109567,1061109567,1061109567,14,1061109567,1061109567,1061109567,1061109567,3,2,0,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,17,1061109567,1061109567,2,1061109567,1061109567,1061109567,11,1061109567,20,1061109567,6,19,1061109567,20,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567
1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,20,17,1061109567,1061109567,6,1061109567,15,1061109567,0,1061109567,11,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,7,4,1061109567,1061109567,8,1061109567,1061109567,1061109567,1061109567,1061109567,9,1061109567,1061109567,1061109567,11,1061109567,13
1061109567,19,1061109567,1061109567,2,1061109567,1061109567,2,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,7,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,17,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,8,1061109567,1061109567,1061109567,2,1061109567,1061109567,1061109567,17,1061109567,6,1061109567,1061109567,1061109567
1061109567,1061109567,11,1061109567,9,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1,1061109567,1061109567,1061109567,11,1061109567,1061109567,0,1061109567,1061109567,1061109567,1061109567,19,1061109567,1061109567,16,1061109567,1061109567,1061109567,14,1061109567,7,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,7,3,1061109567
1061109567,1061109567,1061109567,4,11,1061109567,10,1061109567,10,5,1061109567,1061109567,1061109567,1061109567,3,1061109567,1061109567,1061109567,11,1061109567,6,0,1061109567,1061109567,1061109567,1061109567,12,10,1061109567,1061109567,6,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,8,9
1061109567,1061109567,1061109567,12,8,1061109567,1061109567,1061109567,1061109567,1061109567,9,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,11,0,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,17,1061109567,1061109567,1061109567,1,1061109567,1061109567,1061109567,1061109567,1061109567,6,1061109567,1061109567,1061109567,3,8,1061109567,1,11,1061109567
1061109567,1061109567,1061109567,3,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,6,1061109567,1061109567,19,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,10,1061109567,1061109567,1061109567,5,1061109567,1061109567,1061109567,4,1061109567,1061109567,1061109567
1061109567,7,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,13,1061109567,11,1061109567,1061109567,1061109567,13,1061109567,1061109567,0,1061109567,1061109567,1061109567,1061109567,1061109567,7,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,19,1061109567,14,4,1061109567,1061109567,1061109567,8,4,1061109567
1061109567,1061109567,17,1061109567,1061109567,1061109567,9,6,10,1061109567,1061109567,20,1061109567,15,12,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,16,0,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,10,1061109567,9,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,5,1,1061109567,17,1061109567,1061109567,1061109567,1061109567
1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,13,1061109567,1061109567,17,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,4,1061109567,20,14,1061109567,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,1,1061109567,1061109567,16,1061109567,1061109567,1061109567,10,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,14,1061109567,1061109567,1061109567,1061109567,16
1,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1,1061109567,1061109567,1061109567,1061109567,15,1061109567,1061109567,1061109567,1061109567,19,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,10,0,6,1061109567,1061109567,1061109567,20,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,15,1061109567,1061109567,12,1061109567,2
1061109567,3,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,4,1061109567,10,1061109567,1061109567,1061109567,4,1061109567,1061109567,1061109567,4,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,1061109567,1061109567,15,1061109567,1061109567,1061109567,17,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,20,1,1061109567,1061109567,1061109567
18,1061109567,1061109567,1061109567,16,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,2,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,2,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,15,1061109567,1061109567,1,1061109567,5,1061109567,1061109567,1061109567
1061109567,1061109567,1061109567,1061109567,12,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,9,13,1061109567,5,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,5,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,15,4,10
1061109567,1061109567,19,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,15,17,1061109567,1061109567,1061109567,1061109567,1061109567,17,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,9,1061109567,1061109567,1061109567,1061109567,1061109567
14,1061109567,1061109567,1061109567,1061109567,6,1061109567,1061109567,1061109567,17,2,1061109567,1061109567,1061109567,1061109567,3,1061109567,1061109567,1061109567,4,1061109567,1061109567,1061109567,1061109567,11,1061109567,1061109567,1061109567,1061109567,15,4,1061109567,0,1061109567,1061109567,1061109567,1061109567,1061109567,5,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,16,1061109567,1061109567,1061109567,1061109567
1061109567,1061109567,10,1061109567,1061109567,1061109567,1061109567,13,1061109567,1061109567,1061109567,1061109567,17,1061109567,19,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,14,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,20,1061109567,1061109567,8,6,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567
1061109567,8,1061109567,1061109567,16,1061109567,1061109567,1061109567,1061109567,1061109567,3,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,16,1061109567,14,1061109567,1061109567,1061109567,11,3,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,11
1061109567,1061109567,1061109567,11,5,9,19,1061109567,1061109567,1061109567,1061109567,18,1061109567,1061109567,20,1061109567,11,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,11,1061109567,1061109567,8,17,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,1061109567,9,1061109567,10,1061109567,1061109567,1061109567,1061109567,1061109567,7,1061109567
1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,20,10,15,3,1061109567,8,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,7,1061109567,1061109567,1061109567,1061109567,4,6,1061109567,2,1061109567,1061109567,1061109567,6,1061109567,1061109567,1061109567,17,0,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,16,1061109567,1061109567,1061109567,15,1061109567,1061109567
1061109567,1061109567,1061109567,18,1061109567,1061109567,1061109567,1061109567,1061109567,16,1061109567,1061109567,1061109567,1061109567,13,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,3,1061109567,2,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,20,1061109567,1061109567,10,1061109567,1061109567
1061109567,1,1061109567,8,1061109567,14,1061109567,1061109567,1061109567,1061109567,16,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,17,1061109567,1061109567,1061109567,1061109567,1061109567,20,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,1061109567,12,1061109567,1061109567,1061109567,1061109567,17,1061109567,1061109567,1061109567,1061109567
1061109567,1061109567,1061109567,1061109567,1061109567,17,1061109567,1061109567,19,1061109567,7,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,17,1061109567,1061109567,1061109567,1061109567,1061109567,1,16,1061109567,1061109567,16,1061109567,9,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,10,1061109567,1061109567,1061109567,5,16,1061109567,1061109567
1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,2,20,1061109567,1,15,1061109567,15,1061109567,5,1061109567,12,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,11,1061109567,13,5,13,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,15
20,1,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,17,1061109567,1061109567,1061109567,8,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,17,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,1061109567,3,19,1061109567,1061109567,1061109567,17,1061109567
1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,16,13,1061109567,1061109567,1061109567,8,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,5,14,6,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,3,0,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567
1061109567,1061109567,16,1061109567,1061109567,1061109567,1061109567,14,1061109567,9,10,1061109567,1061109567,1061109567,1061109567,1061109567,13,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,3,1061109567,3,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,18,11,1061109567,3,16,12,1061109567,1061109567,1061109567,0,1061109567,1061109567,15,1061109567,1061109567,1061109567
1061109567,12,1061109567,17,1061109567,1061109567,1061109567,15,1061109567,16,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,18,4,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,19,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,11,1061109567,1061109567,1061109567,10
1061109567,1061109567,10,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,18,1061109567,1061109567,1061109567,15,1061109567,1061109567,1061109567,1061109567,11,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567,1061109567,1061109567
16,1061109567,18,9,1061109567,2,1061109567,9,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,7,1061109567,14,1061109567,2,1061109567,1061109567,4,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,5,1061109567,1061109567,1061109567,6,1061109567,0,1061109567,1061109567,14
12,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,3,1061109567,1061109567,8,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,11,1061109567,1061109567,1061109567,16,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,3,1061109567,1061109567,20,1061109567,1061109567,1061109567,1061109567,0,1061109567,1061109567
20,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,11,1061109567,1061109567,11,1061109567,1061109567,1061109567,1061109567,3,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,6,1061109567,1061109567,1061109567,16,20,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,11,1061109567,1061109567,19,14,0,17
14,1061109567,1061109567,19,15,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,17,10,1061109567,1061109567,20,1061109567,2,4,1061109567,1,18,1061109567,1061109567,1061109567,1061109567,1061109567,14,16,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1061109567,1,1061109567,1061109567,1061109567,1061109567,1061109567,0
24
22
